anio,plazo,pais,tipo_credito,giro,tipo_poliza,moneda,forma_venta,numero_polizas,prima_emitida,prima_retenida,prima_devengada,suma_asegurada,comision_directa
2017,60,No aplica (interno),Interno,Fabricacion de productos derivados del petroleo y del carbon,Global,Nacional,Agentes Persona Moral,1,306000,30600,41013,9000000.0,34425
2017,60,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Agentes Persona Fisica,1,12163,1216,183851,7638750.0,1216
2017,60,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Red de Sucursales Bancarias,3,791495,79149,434205,32160000.0,118724
2017,60,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,2,74081,20371,0,21788793.0,11111
2017,60,No aplica (interno),Interno,Fabricacion de hules resinas y fibras quimicas,Global,Extranjera,Red de Sucursales Bancarias,2,908338,90834,408009,94381920.0,136250
2017,60,No aplica (interno),Interno,Fabricacion de fertilizantes pesticidas y otros agroquimicos,Global,Nacional,Red de Sucursales Bancarias,1,380000,38000,176542,9500000.0,57000
2017,60,No aplica (interno),Interno,Fabricacion de productos farmaceuticos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,212801,58520,23320,76000011.0,0
2017,60,No aplica (interno),Interno,Fabricacion de pinturas recubrimientos adhesivos y selladores,Global,Nacional,Red de Sucursales Bancarias,2,406000,40600,120954,15800000.0,60900
2017,60,No aplica (interno),Interno,Fabricacion de pinturas recubrimientos adhesivos y selladores,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,125690,0,47919,9426774.0,0
2017,60,No aplica (interno),Interno,Fabricacion de jabones limpiadores y preparaciones de tocador,Global,Nacional,Red de Sucursales Bancarias,1,-134000,-13400,0,4700000.0,-20100
2017,60,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Red de Sucursales Bancarias,1,249600,24960,53560,7470000.0,37440
2017,60,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Extranjera,Agentes Persona Fisica,2,240688,24069,415981,36714567.0,24069
2017,60,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Fisica,2,723400,72340,245033,25300000.0,108510
2017,60,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Moral,1,141750,14175,0,5512500.0,21263
2017,60,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Red de Sucursales Bancarias,1,188000,18800,12533,6600000.0,28200
2017,60,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,5,1968700,354475,366825,421925000.0,0
2017,60,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Fisica,2,248522,68342,0,73094882.0,37278
2017,60,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Red de Sucursales Bancarias,1,445363,44536,32772,14747175.0,66804
2017,60,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,1444961,144496,748767,117977400.0,0
2017,60,No aplica (interno),Interno,Fabricacion de productos de hule,Global,Nacional,Agentes Persona Fisica,1,188100,18810,56038,5225000.0,18810
2017,60,No aplica (interno),Interno,Fabricacion de vidrio y productos de vidrio,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-540000,-54000,0,19000000.0,0
2017,60,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Fisica,4,1502000,150200,803651,55650000.0,225300
2017,60,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Extranjera,Red de Sucursales Bancarias,2,643500,64350,893826,73735876.0,96525
2017,60,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Red de Sucursales Bancarias,2,271000,27100,31167,9720000.0,40650
2017,60,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,178145,48989,19522,144833333.0,0
2017,60,No aplica (interno),Interno,Industria del aluminio,Global,Extranjera,Red de Sucursales Bancarias,5,469073,46907,394607,105110746.0,70361
2017,60,No aplica (interno),Interno,Industrias de metales no ferrosos excepto aluminio,Global,Nacional,Agentes Persona Fisica,1,300000,30000,0,10500000.0,0
2017,60,No aplica (interno),Interno,Industrias de metales no ferrosos excepto aluminio,Global,Nacional,Agentes Persona Moral,1,-112500,-11250,311250,20000000.0,-16875
2017,60,No aplica (interno),Interno,Industrias de metales no ferrosos excepto aluminio,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,162495,16250,11397,4000000.0,0
2017,60,No aplica (interno),Interno,Fabricacion de herrajes y cerraduras,Global,Extranjera,Red de Sucursales Bancarias,2,1082231,108223,707742,92415630.0,162335
2017,60,No aplica (interno),Interno,Fabricacion de sistemas de aire acondicionado calefaccion y de refrigeracion industrial y comercial,Global,Extranjera,Agentes Persona Moral,1,169160,16916,67468,5308983.0,25374
2017,60,No aplica (interno),Interno,Fabricacion de sistemas de aire acondicionado calefaccion y de refrigeracion industrial y comercial,Global,Extranjera,Red de Sucursales Bancarias,1,453627,45363,345166,13764030.0,68044
2017,60,No aplica (interno),Interno,Fabricacion de sistemas de aire acondicionado calefaccion y de refrigeracion industrial y comercial,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,84984,8498,423613,18581441.0,0
2017,60,No aplica (interno),Interno,Fabricacion de otra maquinaria y equipo para la industria en general,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,1052750,105275,149618,57645000.0,0
2017,60,No aplica (interno),Interno,Fabricacion de computadoras y equipo periferico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,149920,14992,19677,5250000.0,0
2017,60,No aplica (interno),Interno,Fabricacion de computadoras y equipo periferico,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,47870,4787,0,5898870.0,0
2017,60,No aplica (interno),Interno,Fabricacion de componentes electronicos,Global,Nacional,Agentes Persona Moral,2,375000,37500,621556,90000000.0,56250
2017,60,No aplica (interno),Interno,Fabricacion de componentes electronicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,2780000,278000,1523208,330000000.0,0
2017,60,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,198830,19883,39766,5000000.0,0
2017,60,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,2,571466,156160,64967,294570470.0,99865
2017,60,No aplica (interno),Interno,Fabricacion de productos relacionados con los muebles,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-12325,-1233,209525,6525000.0,0
2017,60,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Red de Sucursales Bancarias,1,219700,21970,47144,6500000.0,32955
2017,60,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,445720,122571,48844,173800000.0,0
2017,60,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Agentes Persona Fisica,1,200000,20000,0,7000000.0,15000
2017,60,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Agentes Persona Moral,2,229300,22930,156967,32500000.0,35550
2017,60,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Red de Sucursales Bancarias,3,94624,9462,679836,50475000.0,14194
2017,60,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,350000,35000,0,12250000.0,0
2017,60,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Extranjera,Red de Sucursales Bancarias,1,581088,58109,14419,18876384.0,87163
2017,60,No aplica (interno),Interno,Comercio al por mayor de bebidas y tabaco,Global,Nacional,Agentes Persona Fisica,1,210000,57750,23013,52500000.0,26250
2017,60,No aplica (interno),Interno,Comercio al por mayor de productos textiles y calzado,Global,Nacional,Red de Sucursales Bancarias,1,-10500,-1050,94500,3150000.0,-1575
2017,60,No aplica (interno),Interno,Comercio al por mayor de productos textiles y calzado,Global,Extranjera,Agentes Persona Fisica,1,107188,10719,2704,2949435.0,15027
2017,60,No aplica (interno),Interno,Comercio al por mayor de articulos de papeleria libros revistas y periodicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,156000,15600,27733,5000000.0,0
2017,60,No aplica (interno),Interno,Comercio al por mayor de electrodomesticos menores y aparatos de linea blanca,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,196000,53900,21479,70000000.0,0
2017,60,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Extranjera,Agentes Persona Fisica,2,186027,18603,182479,13803356.0,27904
2017,60,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,1499,412,164,1499195.0,0
2017,60,No aplica (interno),Interno,Comercio al por mayor de maquinaria y equipo para la industria,Global,Extranjera,Agentes Persona Fisica,1,-106647,-10665,36868,4915725.0,-15997
2017,60,No aplica (interno),Interno,Intermediacion al por mayor,Global,Nacional,Agentes Persona Fisica,2,1982133,198213,2252966,74200000.0,297320
2017,60,No aplica (interno),Interno,Intermediacion al por mayor,Global,Extranjera,Agentes Persona Fisica,1,296106,29611,21728,15730320.0,44416
2017,60,No aplica (interno),Interno,Intermediacion al por mayor,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,1047101,104710,1555090,120926835.0,0
2017,60,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Fisica,2,702000,70200,83753,26840000.0,74520
2017,60,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,179400,17940,147960,10250000.0,0
2017,60,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Extranjera,Agentes Persona Moral,1,332772,66554,273812,884830500.0,49119
2017,60,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Extranjera,Red de Sucursales Bancarias,2,155466,15547,182426,22329937.0,23320
2017,60,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,838031,83803,0,22120763.0,0
2017,60,No aplica (interno),Interno,Comercio al por menor de muebles para el hogar y otros enseres domesticos,Global,Nacional,Agentes Persona Fisica,2,799800,79980,813343,48200000.0,119970
2017,60,No aplica (interno),Interno,Comercio al por menor de muebles para el hogar y otros enseres domesticos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,3,516000,51600,87840,16500000.0,0
2017,60,No aplica (interno),Interno,Comercio al por menor de muebles para el hogar y otros enseres domesticos,Global,Extranjera,Agentes Persona Fisica,1,267836,26784,106825,9831450.0,26784
2017,60,No aplica (interno),Interno,Comercio al por menor de computadoras telefonos y otros aparatos de comunicacion,Global,Nacional,Agentes Persona Fisica,1,926328,92633,277898,60000000.0,138949
2017,60,No aplica (interno),Interno,Comercio al por menor de computadoras telefonos y otros aparatos de comunicacion,Global,Nacional,Red de Sucursales Bancarias,1,480000,48000,263000,12000000.0,72000
2017,60,No aplica (interno),Interno,Comercio al por menor de computadoras telefonos y otros aparatos de comunicacion,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,8,2335919,233592,1186702,257658700.0,0
2017,60,No aplica (interno),Interno,Comercio al por menor de computadoras telefonos y otros aparatos de comunicacion,Global,Extranjera,Agentes Persona Fisica,1,1199742,119974,449789,41292090.0,179961
2017,60,No aplica (interno),Interno,Comercio al por menor de computadoras telefonos y otros aparatos de comunicacion,Global,Extranjera,Red de Sucursales Bancarias,1,171019,17102,728314,45224670.0,25653
2017,60,No aplica (interno),Interno,Comercio al por menor de computadoras telefonos y otros aparatos de comunicacion,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,3,1014165,101417,338139,85140357.0,0
2017,60,No aplica (interno),Interno,Comercio al por menor de partes y refacciones para automoviles camionetas y camiones,Global,Nacional,Red de Sucursales Bancarias,1,300000,30000,208,7800000.0,45000
2017,60,No aplica (interno),Interno,Comercio al por menor de partes y refacciones para automoviles camionetas y camiones,Global,Extranjera,Red de Sucursales Bancarias,1,506651,50665,361,15608410.0,75998
2017,60,No aplica (interno),Interno,Comercio al por menor de combustibles aceites y grasas lubricantes,Global,Nacional,Agentes Persona Fisica,1,1386000,138600,92400,62370000.0,207900
2017,60,No aplica (interno),Interno,Otro producto al Comercio al por menor,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,355725,35573,46689,14647500.0,0
2017,60,No aplica (interno),Interno,Transporte aereo regular,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,167606,16761,0,6193814.0,0
2017,60,No aplica (interno),Interno,Otros servicios relacionados con el transporte,Global,Extranjera,Agentes Persona Fisica,1,263759,26376,19040,8848305.0,39564
2017,60,No aplica (interno),Interno,Otros servicios relacionados con el transporte,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,207408,20741,26475,5707157.0,0
2017,60,No aplica (interno),Interno,Edicion de periodicos revistas libros y similares excepto a traves de Internet,Global,Nacional,Agentes Persona Fisica,1,184800,50820,20251,60000000.0,27720
2017,60,No aplica (interno),Interno,Otros servicios de telecomunicaciones,Global,Nacional,Red de Sucursales Bancarias,1,475000,47500,299844,20000000.0,71250
2017,60,No aplica (interno),Interno,Otros servicios de informacion,Global,No disponible,Agentes Persona Moral,1,-80999,0,527576,2047500.0,-12150
2017,60,No aplica (interno),Interno,Diseno especializado,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,84280,8428,5619,2107000.0,0
2017,60,No aplica (interno),Interno,Servicios de consultoria administrativa cientifica y tecnica,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,82000,8200,5467,2050000.0,0
2017,64,Pais No Especificado,Mixto,Servicios de capacitacion para el trabajo para personas desempleadas subempleadas o discapacitadas,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,1103200,303380,120896,788000000.0,0
2017,65,Pais No Especificado,Exportacion,Fabricacion de instrumentos de navegacion medicion medicos y de control,Global,Extranjera,Agentes Persona Moral,1,19,4,2,225.0,1
2017,65,Pais No Especificado,Mixto,Fabricacion de telas,Global,Extranjera,Agentes Persona Fisica,1,498979,137219,54681,207908000.0,74846
2017,65,Pais No Especificado,Mixto,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Agentes Persona Moral,1,1892393,520408,207382,1455686960.0,283858
2017,66,Pais No Especificado,Mixto,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,198000,54450,21698,90000000.0,0
2017,67,No aplica (interno),Interno,Fabricacion de herramientas de mano sin motor y utensilios de cocina metalicos,Global,Nacional,Agentes Persona Fisica,2,271600,74690,13808,97000000.0,40740
2017,71,Pais No Especificado,Exportacion,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Moral,1,4326,1189,474,4326448.0,648
2017,71,Pais No Especificado,Mixto,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Moral,2,601504,165413,10927,375940262.0,90225
2017,74,Pais No Especificado,Exportacion,Fabricacion de cemento y productos de concreto,Global,Extranjera,Agentes Persona Moral,2,34,8,4,402.0,2
2017,74,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Moral,1,1557420,428290,170673,778710000.0,272548
